,CE appliance,dish washer,electric space heater,electric stove,fridge,washer dryer,main
139332,0.0,1.0,290.0,3.0,0.0,2.0,519.33001709
139333,0.0,1.0,291.0,3.0,1.0,2.0,520.010009766
139334,0.0,1.0,292.0,3.0,0.0,2.0,519.659973145
139335,0.0,0.0,291.0,3.0,0.0,3.0,517.83001709
139336,0.0,1.0,290.0,3.0,0.0,3.0,518.450012207
139337,0.0,1.0,287.0,3.0,0.0,2.0,521.590026855
139338,0.0,1.0,287.0,3.0,0.0,2.0,518.489990234
139339,0.0,1.0,293.0,3.0,0.0,3.0,519.570007324
139340,0.0,1.0,293.0,3.0,0.0,3.0,519.570007324
139341,0.0,1.0,290.0,3.0,0.0,2.0,519.969970703
139342,0.0,1.0,292.0,2.0,0.0,2.0,522.559997559
139343,0.0,0.0,292.0,3.0,0.0,2.0,523.859985352
139344,0.0,1.0,289.0,3.0,0.0,2.0,520.880004883
139345,0.0,1.0,285.0,3.0,0.0,2.0,522.780029297
139346,0.0,1.0,288.0,2.0,0.0,2.0,526.700012207
139347,0.0,0.0,289.0,3.0,1.0,3.0,520.900024414
139348,0.0,0.0,292.0,3.0,0.0,3.0,517.970031738
139349,0.0,1.0,291.0,3.0,0.0,2.0,519.299987793
139350,0.0,0.0,288.0,3.0,0.0,2.0,517.650024414
139351,0.0,1.0,288.0,2.0,0.0,2.0,519.83001709
139352,0.0,1.0,288.0,3.0,0.0,2.0,519.299987793
139353,0.0,1.0,290.0,2.0,0.0,2.0,518.679992676
139354,0.0,0.0,290.0,3.0,0.0,2.0,519.340026855
139355,0.0,1.0,289.0,3.0,1.0,2.0,519.880004883
139356,0.0,1.0,289.0,3.0,1.0,2.0,518.359985352
139357,0.0,1.0,289.0,3.0,1.0,2.0,519.210021973
139358,0.0,1.0,289.0,3.0,1.0,2.0,519.210021973
139359,0.0,0.0,288.0,3.0,0.0,2.0,518.670043945
139360,0.0,0.0,288.0,3.0,0.0,2.0,518.75
139361,0.0,1.0,292.0,3.0,0.0,3.0,519.970031738
139362,0.0,1.0,292.0,3.0,0.0,3.0,521.950012207
139363,0.0,1.0,290.0,3.0,0.0,2.0,527.519958496
139364,0.0,1.0,290.0,3.0,0.0,2.0,524.600036621
139365,0.0,0.0,289.0,3.0,1.0,2.0,527.479980469
139366,0.0,0.0,289.0,3.0,1.0,2.0,519.33001709
139367,0.0,1.0,289.0,3.0,0.0,2.0,520.030029297
139368,0.0,1.0,289.0,3.0,0.0,2.0,519.040039062
139369,0.0,1.0,289.0,3.0,0.0,2.0,519.109985352
139370,0.0,1.0,289.0,3.0,0.0,2.0,519.989990234
139371,0.0,1.0,289.0,3.0,0.0,3.0,520.429992676
139372,0.0,1.0,289.0,3.0,0.0,3.0,520.010009766
139373,0.0,1.0,289.0,3.0,0.0,2.0,520.16003418
139374,0.0,1.0,289.0,3.0,0.0,3.0,519.159973145
139375,0.0,0.0,289.0,2.0,0.0,2.0,519.710021973
139376,0.0,0.0,289.0,2.0,0.0,2.0,519.710021973
139377,0.0,0.0,289.0,2.0,0.0,2.0,519.710021973
139378,0.0,1.0,291.0,3.0,0.0,2.0,519.229980469
139379,0.0,1.0,291.0,3.0,0.0,3.0,520.280029297
139380,0.0,1.0,290.0,3.0,0.0,2.0,520.799987793
139381,0.0,0.0,289.0,3.0,0.0,2.0,519.969970703
139382,0.0,1.0,286.0,3.0,0.0,2.0,525.329956055
139383,0.0,0.0,290.0,3.0,0.0,2.0,524.059997559
139384,0.0,1.0,287.0,3.0,0.0,2.0,529.640014648
139385,0.0,0.0,288.0,3.0,0.0,2.0,520.609985352
139386,0.0,0.0,289.0,2.0,0.0,2.0,519.450012207
139387,0.0,0.0,290.0,3.0,1.0,2.0,519.149963379
139388,0.0,1.0,289.0,2.0,1.0,3.0,518.640014648
139389,0.0,1.0,285.0,3.0,0.0,2.0,518.33001709
139390,0.0,1.0,289.0,3.0,0.0,2.0,517.670043945
139391,0.0,0.0,291.0,3.0,1.0,2.0,520.66998291
139392,0.0,1.0,287.0,3.0,0.0,2.0,520.369995117
139393,0.0,1.0,289.0,3.0,0.0,3.0,517.570007324
139394,0.0,1.0,286.0,3.0,0.0,3.0,518.099975586
139395,0.0,1.0,289.0,3.0,0.0,2.0,520.239990234
139396,0.0,1.0,289.0,3.0,0.0,2.0,520.239990234
139397,0.0,1.0,289.0,3.0,0.0,2.0,520.239990234
139398,0.0,1.0,290.0,3.0,0.0,2.0,520.279968262
139399,0.0,1.0,288.0,3.0,0.0,2.0,518.929992676
139400,0.0,1.0,291.0,3.0,0.0,2.0,518.16003418
139401,0.0,1.0,286.0,3.0,0.0,3.0,520.489990234
139402,0.0,1.0,290.0,3.0,0.0,2.0,516.989990234
139403,0.0,1.0,295.0,3.0,0.0,2.0,531.570007324
139404,0.0,1.0,294.0,3.0,0.0,2.0,518.900024414
139405,0.0,1.0,289.0,3.0,0.0,2.0,519.869995117
139406,0.0,0.0,288.0,3.0,0.0,2.0,518.770019531
139407,0.0,1.0,290.0,3.0,0.0,3.0,519.320007324
139408,0.0,0.0,285.0,3.0,0.0,2.0,518.010009766
139409,0.0,1.0,289.0,3.0,0.0,3.0,517.979980469
139410,0.0,0.0,289.0,3.0,0.0,2.0,519.75
139411,0.0,1.0,289.0,3.0,0.0,2.0,521.650024414
139412,0.0,1.0,287.0,3.0,0.0,3.0,519.150024414
139413,0.0,1.0,289.0,3.0,0.0,3.0,520.41003418
139414,0.0,1.0,288.0,3.0,0.0,2.0,517.280029297
139415,0.0,1.0,291.0,2.0,0.0,3.0,523.08996582
139416,0.0,1.0,291.0,2.0,0.0,3.0,523.08996582
139417,0.0,1.0,291.0,2.0,0.0,3.0,523.08996582
139418,0.0,0.0,291.0,3.0,0.0,2.0,524.25
139419,0.0,1.0,289.0,3.0,0.0,2.0,525.200012207
139420,0.0,1.0,285.0,2.0,0.0,3.0,518.150024414
139421,0.0,1.0,290.0,3.0,0.0,2.0,529.91998291
139422,0.0,1.0,290.0,3.0,0.0,2.0,526.0
139423,0.0,1.0,290.0,2.0,0.0,2.0,523.75
139424,0.0,1.0,290.0,3.0,0.0,2.0,523.33001709
139425,0.0,0.0,289.0,3.0,0.0,2.0,519.440002441
139426,0.0,0.0,291.0,3.0,0.0,2.0,520.859985352
139427,0.0,1.0,289.0,3.0,0.0,3.0,520.489990234
139428,0.0,1.0,288.0,3.0,0.0,2.0,521.519958496
139429,0.0,1.0,283.0,2.0,0.0,3.0,523.010009766
139430,0.0,0.0,290.0,2.0,1.0,2.0,517.369995117
139431,0.0,1.0,286.0,3.0,0.0,2.0,522.799987793
139432,0.0,1.0,289.0,3.0,0.0,2.0,521.130004883
139433,0.0,1.0,290.0,3.0,0.0,2.0,523.779968262
139434,0.0,1.0,289.0,3.0,0.0,2.0,522.440002441
139435,0.0,1.0,289.0,3.0,0.0,2.0,522.440002441
139436,0.0,1.0,289.0,3.0,0.0,2.0,522.440002441
139437,0.0,0.0,290.0,3.0,0.0,2.0,522.279968262
139438,0.0,1.0,289.0,3.0,0.0,2.0,523.349975586
139439,0.0,1.0,288.0,3.0,0.0,3.0,521.950012207
139440,0.0,1.0,287.0,2.0,0.0,2.0,529.520019531
139441,0.0,1.0,290.0,2.0,0.0,3.0,525.239990234
139442,0.0,1.0,289.0,3.0,0.0,3.0,528.809997559
139443,0.0,1.0,291.0,3.0,0.0,2.0,521.619995117
139444,0.0,1.0,289.0,3.0,0.0,2.0,520.549987793
139445,0.0,1.0,287.0,3.0,0.0,2.0,519.049987793
139446,0.0,0.0,293.0,3.0,0.0,2.0,519.41003418
139447,0.0,1.0,290.0,3.0,0.0,3.0,524.530029297
139448,0.0,1.0,291.0,3.0,0.0,2.0,521.820007324
139449,0.0,0.0,290.0,3.0,1.0,2.0,523.08001709
139450,0.0,1.0,286.0,3.0,0.0,2.0,522.270019531
139451,0.0,0.0,290.0,3.0,0.0,2.0,521.66998291
139452,0.0,0.0,290.0,3.0,0.0,2.0,520.809997559
139453,0.0,1.0,290.0,3.0,0.0,2.0,523.020019531
139454,0.0,0.0,290.0,3.0,1.0,2.0,522.91998291
139455,0.0,0.0,290.0,3.0,1.0,2.0,522.91998291
139456,0.0,0.0,289.0,2.0,0.0,3.0,557.530029297
139457,0.0,1.0,289.0,2.0,1.0,3.0,556.470031738
139458,0.0,1.0,287.0,2.0,0.0,3.0,556.020019531
139459,0.0,1.0,289.0,3.0,1.0,3.0,561.200012207
139460,0.0,1.0,289.0,2.0,0.0,3.0,567.619995117
139461,0.0,0.0,289.0,2.0,0.0,3.0,555.619995117
139462,0.0,1.0,290.0,2.0,0.0,3.0,557.229980469
139463,0.0,1.0,289.0,2.0,0.0,3.0,556.570007324
139464,0.0,1.0,290.0,2.0,0.0,3.0,556.219970703
139465,0.0,0.0,289.0,3.0,0.0,2.0,558.289978027
139466,0.0,1.0,289.0,3.0,0.0,2.0,519.280029297
139467,0.0,1.0,289.0,3.0,0.0,3.0,523.530029297
139468,0.0,1.0,290.0,3.0,0.0,2.0,521.890014648
139469,0.0,0.0,290.0,3.0,1.0,2.0,521.33001709
139470,0.0,0.0,290.0,3.0,0.0,2.0,520.820007324
139471,0.0,1.0,290.0,3.0,0.0,2.0,523.229980469
139472,0.0,1.0,291.0,3.0,1.0,2.0,523.989990234
139473,0.0,1.0,291.0,3.0,1.0,2.0,523.989990234
139474,0.0,0.0,289.0,3.0,0.0,2.0,519.140014648
139475,0.0,1.0,291.0,3.0,0.0,3.0,519.41998291
139476,0.0,0.0,289.0,3.0,0.0,2.0,517.869995117
139477,0.0,1.0,288.0,2.0,0.0,2.0,529.290039062
139478,0.0,1.0,287.0,3.0,0.0,3.0,528.260009766
139479,0.0,1.0,290.0,3.0,1.0,2.0,518.400024414
139480,0.0,1.0,290.0,3.0,0.0,3.0,519.950012207
139481,0.0,1.0,289.0,3.0,0.0,2.0,518.479980469
139482,0.0,1.0,290.0,3.0,0.0,2.0,519.049987793
139483,0.0,0.0,286.0,3.0,0.0,3.0,520.479980469
139484,0.0,0.0,290.0,3.0,0.0,2.0,520.260009766
139485,0.0,1.0,288.0,3.0,1.0,3.0,519.140014648
139486,0.0,0.0,276.0,3.0,1.0,2.0,520.029968262
139487,0.0,1.0,288.0,3.0,1.0,3.0,519.309997559
139488,0.0,1.0,288.0,3.0,1.0,3.0,522.539978027
139489,0.0,1.0,290.0,2.0,0.0,2.0,521.75
139490,0.0,1.0,290.0,2.0,0.0,2.0,519.619995117
139491,0.0,1.0,290.0,2.0,0.0,2.0,519.619995117
139492,0.0,1.0,290.0,2.0,0.0,2.0,519.619995117
139493,0.0,1.0,290.0,3.0,1.0,2.0,521.989990234
139494,0.0,1.0,290.0,3.0,1.0,2.0,519.579956055
139495,0.0,1.0,282.0,3.0,0.0,2.0,524.489990234
139496,0.0,1.0,282.0,3.0,0.0,2.0,526.869995117
139497,0.0,1.0,290.0,3.0,0.0,2.0,530.219970703
139498,0.0,1.0,290.0,3.0,0.0,2.0,519.540039062
139499,0.0,1.0,289.0,3.0,0.0,2.0,521.260009766
139500,0.0,1.0,289.0,3.0,0.0,2.0,520.270019531
139501,0.0,0.0,285.0,3.0,0.0,2.0,520.210021973
139502,0.0,0.0,285.0,3.0,0.0,2.0,519.700012207
139503,0.0,1.0,291.0,3.0,0.0,3.0,518.709960938
139504,0.0,1.0,291.0,3.0,0.0,3.0,521.200012207
139505,0.0,0.0,289.0,3.0,0.0,2.0,521.070007324
139506,0.0,1.0,287.0,3.0,0.0,2.0,520.829956055
139507,0.0,1.0,289.0,3.0,0.0,2.0,522.090026855
139508,0.0,1.0,290.0,3.0,0.0,2.0,520.760009766
139509,0.0,1.0,288.0,3.0,0.0,2.0,520.630004883
139510,0.0,0.0,290.0,2.0,0.0,3.0,520.760009766
139511,0.0,0.0,290.0,2.0,0.0,3.0,520.760009766
139512,0.0,0.0,290.0,2.0,0.0,3.0,520.760009766
139513,0.0,1.0,287.0,3.0,0.0,2.0,521.090026855
139514,0.0,1.0,288.0,3.0,0.0,2.0,520.340026855
139515,0.0,1.0,289.0,3.0,0.0,3.0,527.630004883
139516,0.0,1.0,288.0,3.0,0.0,3.0,527.109985352
139517,0.0,1.0,288.0,3.0,0.0,2.0,523.349975586
139518,0.0,1.0,290.0,3.0,0.0,2.0,520.679992676
139519,0.0,1.0,288.0,3.0,0.0,2.0,520.989990234
139520,0.0,1.0,288.0,3.0,0.0,3.0,519.700012207
139521,0.0,1.0,288.0,2.0,0.0,2.0,519.83001709
139522,0.0,0.0,290.0,3.0,0.0,2.0,517.75
139523,0.0,1.0,291.0,3.0,0.0,2.0,521.840026855
139524,0.0,1.0,291.0,3.0,1.0,2.0,523.640014648
139525,0.0,1.0,290.0,3.0,0.0,3.0,523.809997559
139526,0.0,1.0,294.0,3.0,0.0,2.0,520.099975586
139527,0.0,1.0,289.0,3.0,0.0,2.0,520.760009766
139528,0.0,1.0,287.0,3.0,1.0,2.0,521.320007324
139529,0.0,1.0,290.0,3.0,0.0,3.0,521.359985352
139530,0.0,1.0,291.0,3.0,0.0,2.0,522.869995117
139531,0.0,1.0,291.0,3.0,0.0,2.0,522.869995117
139532,0.0,1.0,291.0,3.0,0.0,2.0,522.869995117
139533,0.0,1.0,298.0,3.0,0.0,2.0,523.150024414
139534,0.0,0.0,293.0,2.0,227.0,2.0,781.310058594
139535,0.0,0.0,292.0,3.0,244.0,2.0,779.599975586
139536,0.0,0.0,291.0,3.0,238.0,2.0,786.359985352
139537,0.0,0.0,290.0,3.0,233.0,3.0,767.429992676
139538,0.0,0.0,290.0,3.0,222.0,2.0,756.889953613
139539,0.0,0.0,290.0,3.0,218.0,2.0,747.950012207
139540,0.0,0.0,289.0,3.0,211.0,3.0,748.179992676
139541,0.0,0.0,292.0,3.0,211.0,2.0,741.369995117
139542,0.0,0.0,290.0,3.0,217.0,2.0,747.170043945
139543,0.0,0.0,290.0,3.0,217.0,2.0,742.420043945
139544,0.0,0.0,293.0,3.0,212.0,2.0,741.83996582
139545,0.0,0.0,288.0,3.0,208.0,3.0,735.320007324
139546,0.0,0.0,292.0,3.0,200.0,2.0,730.989990234
139547,0.0,0.0,290.0,3.0,199.0,3.0,727.989990234
139548,0.0,0.0,289.0,3.0,202.0,3.0,729.0
139549,0.0,0.0,290.0,3.0,194.0,2.0,724.840026855
139550,0.0,0.0,290.0,3.0,194.0,2.0,724.840026855
139551,0.0,0.0,290.0,3.0,194.0,2.0,724.840026855
139552,0.0,0.0,291.0,3.0,196.0,2.0,724.5
139553,0.0,0.0,291.0,3.0,196.0,3.0,726.760009766
139554,0.0,0.0,289.0,3.0,189.0,2.0,728.120056152
139555,0.0,0.0,290.0,3.0,194.0,2.0,728.099975586
139556,0.0,0.0,288.0,3.0,189.0,2.0,718.33001709
139557,0.0,0.0,289.0,3.0,188.0,3.0,717.199951172
139558,0.0,0.0,286.0,3.0,189.0,2.0,716.540039062
139559,0.0,0.0,285.0,3.0,190.0,2.0,712.450012207
139560,0.0,0.0,291.0,3.0,185.0,3.0,713.75
139561,0.0,0.0,289.0,3.0,185.0,2.0,713.369995117
139562,0.0,0.0,285.0,3.0,186.0,2.0,712.769958496
139563,0.0,0.0,289.0,3.0,192.0,3.0,710.5
139564,0.0,0.0,290.0,3.0,191.0,2.0,711.829956055
139565,0.0,0.0,283.0,3.0,190.0,2.0,711.869995117
139566,0.0,0.0,289.0,3.0,187.0,2.0,708.690002441
139567,0.0,0.0,288.0,3.0,183.0,2.0,710.980041504
139568,0.0,0.0,290.0,3.0,182.0,2.0,711.25
139569,0.0,0.0,287.0,3.0,181.0,2.0,712.720031738
139570,0.0,0.0,287.0,3.0,188.0,2.0,713.340026855
139571,0.0,0.0,287.0,3.0,188.0,2.0,713.340026855
139572,0.0,0.0,289.0,3.0,185.0,2.0,708.719970703
139573,0.0,0.0,287.0,3.0,181.0,2.0,722.630004883
139574,0.0,0.0,287.0,3.0,183.0,2.0,715.979980469
139575,0.0,0.0,287.0,3.0,186.0,2.0,706.329956055
139576,0.0,0.0,288.0,3.0,184.0,2.0,709.800048828
139577,0.0,0.0,287.0,3.0,183.0,3.0,706.539978027
139578,0.0,0.0,289.0,3.0,185.0,2.0,710.390014648
139579,0.0,0.0,287.0,3.0,184.0,2.0,707.319946289
139580,0.0,0.0,291.0,3.0,187.0,3.0,708.280029297
139581,0.0,0.0,280.0,3.0,190.0,3.0,702.25
139582,0.0,0.0,288.0,3.0,180.0,2.0,705.33996582
139583,0.0,0.0,288.0,3.0,176.0,2.0,703.83001709
139584,0.0,0.0,286.0,3.0,176.0,2.0,704.140014648
139585,0.0,0.0,289.0,3.0,175.0,2.0,705.150024414
139586,0.0,0.0,289.0,3.0,176.0,2.0,703.869995117
139587,0.0,0.0,289.0,3.0,182.0,2.0,703.790039062
139588,0.0,0.0,288.0,3.0,181.0,2.0,706.270019531
139589,0.0,0.0,285.0,3.0,181.0,3.0,703.359985352
139590,0.0,0.0,287.0,3.0,179.0,2.0,704.709960938
139591,0.0,0.0,285.0,3.0,176.0,2.0,710.720031738
139592,0.0,0.0,285.0,3.0,176.0,2.0,710.720031738
139593,0.0,0.0,286.0,3.0,173.0,2.0,714.809997559
139594,0.0,0.0,286.0,3.0,178.0,2.0,701.190002441
139595,0.0,0.0,288.0,3.0,174.0,2.0,705.25994873
139596,0.0,0.0,286.0,3.0,180.0,2.0,699.090026855
139597,0.0,0.0,289.0,2.0,178.0,2.0,702.400024414
139598,0.0,0.0,289.0,3.0,174.0,2.0,698.150024414
139599,0.0,0.0,284.0,3.0,175.0,2.0,698.179992676
139600,0.0,0.0,288.0,3.0,176.0,2.0,701.849975586
139601,0.0,0.0,285.0,3.0,180.0,2.0,701.66998291
139602,0.0,0.0,291.0,3.0,172.0,2.0,702.300048828
139603,0.0,0.0,286.0,2.0,171.0,3.0,697.229980469
139604,0.0,0.0,286.0,3.0,174.0,2.0,699.570007324
139605,0.0,0.0,286.0,3.0,177.0,2.0,698.199951172
139606,0.0,0.0,285.0,3.0,172.0,3.0,700.260009766
139607,0.0,0.0,289.0,3.0,171.0,2.0,704.400024414
139608,0.0,0.0,289.0,3.0,176.0,2.0,701.210021973
139609,0.0,0.0,288.0,3.0,169.0,2.0,696.41003418
139610,0.0,0.0,283.0,3.0,173.0,2.0,692.760009766
139611,0.0,0.0,285.0,3.0,173.0,2.0,700.559997559
139612,0.0,0.0,285.0,3.0,173.0,2.0,700.559997559
139613,0.0,0.0,285.0,3.0,173.0,2.0,700.559997559
139614,0.0,0.0,289.0,3.0,169.0,2.0,700.600036621
139615,0.0,0.0,285.0,3.0,167.0,2.0,695.090026855
139616,0.0,0.0,286.0,3.0,174.0,2.0,693.860046387
139617,0.0,0.0,279.0,3.0,167.0,2.0,693.570007324
139618,0.0,0.0,287.0,3.0,170.0,2.0,691.200012207
139619,0.0,0.0,289.0,3.0,167.0,2.0,693.599975586
139620,0.0,0.0,284.0,3.0,171.0,2.0,690.730041504
139621,0.0,0.0,284.0,3.0,166.0,2.0,689.440002441
139622,0.0,0.0,284.0,3.0,168.0,2.0,692.520019531
139623,0.0,0.0,287.0,3.0,168.0,3.0,692.449951172
139624,0.0,0.0,284.0,3.0,170.0,2.0,689.809997559
139625,0.0,0.0,291.0,3.0,151.0,3.0,692.549987793
139626,0.0,1.0,294.0,3.0,173.0,2.0,691.820007324
139627,0.0,0.0,283.0,3.0,165.0,2.0,689.619995117
139628,0.0,0.0,288.0,3.0,169.0,2.0,689.260009766
139629,0.0,0.0,285.0,3.0,166.0,2.0,690.719970703
139630,0.0,0.0,291.0,3.0,167.0,2.0,687.429992676
139631,0.0,0.0,291.0,3.0,167.0,2.0,693.209960938
139632,0.0,0.0,291.0,3.0,167.0,2.0,693.209960938
139633,0.0,0.0,291.0,3.0,167.0,2.0,693.209960938
139634,0.0,0.0,291.0,3.0,162.0,2.0,691.340026855
139635,0.0,0.0,291.0,3.0,162.0,2.0,682.780029297
139636,0.0,0.0,285.0,3.0,166.0,2.0,683.739990234
139637,0.0,0.0,284.0,3.0,161.0,2.0,682.730041504
139638,0.0,0.0,289.0,3.0,163.0,2.0,680.969970703
139639,0.0,0.0,285.0,3.0,165.0,2.0,680.090026855
139640,0.0,0.0,287.0,3.0,160.0,2.0,681.869995117
139641,0.0,0.0,281.0,3.0,159.0,2.0,682.010009766
139642,0.0,0.0,290.0,3.0,162.0,2.0,682.66998291
139643,0.0,0.0,285.0,3.0,165.0,2.0,680.640014648
139644,0.0,0.0,285.0,3.0,161.0,3.0,681.549987793
139645,0.0,0.0,287.0,3.0,161.0,2.0,683.390014648
139646,0.0,0.0,290.0,3.0,158.0,2.0,679.529968262
139647,0.0,0.0,286.0,3.0,160.0,2.0,679.890014648
139648,0.0,0.0,282.0,3.0,161.0,2.0,678.229980469
139649,0.0,0.0,290.0,3.0,162.0,3.0,682.369995117
139650,0.0,0.0,287.0,3.0,159.0,2.0,678.320007324
139651,0.0,0.0,286.0,3.0,156.0,3.0,685.029968262
139652,0.0,0.0,286.0,3.0,156.0,3.0,685.029968262
139653,0.0,0.0,286.0,3.0,156.0,3.0,685.029968262
139654,0.0,0.0,281.0,3.0,154.0,2.0,676.110046387
139655,0.0,0.0,287.0,3.0,155.0,2.0,676.229980469
139656,0.0,0.0,284.0,3.0,157.0,2.0,675.359985352
139657,0.0,0.0,280.0,3.0,158.0,2.0,673.58001709
139658,0.0,0.0,282.0,3.0,156.0,3.0,674.429992676
139659,0.0,0.0,285.0,3.0,157.0,2.0,674.969970703
139660,0.0,0.0,285.0,3.0,155.0,3.0,675.619995117
139661,0.0,0.0,276.0,3.0,157.0,2.0,671.779968262
139662,0.0,0.0,283.0,2.0,155.0,3.0,671.139953613
139663,0.0,0.0,280.0,3.0,154.0,2.0,672.849975586
139664,0.0,0.0,286.0,3.0,154.0,2.0,674.159973145
139665,0.0,0.0,281.0,3.0,154.0,2.0,674.760009766
139666,0.0,0.0,279.0,2.0,152.0,2.0,671.479980469
139667,0.0,0.0,280.0,3.0,148.0,2.0,670.08996582
139668,0.0,0.0,288.0,3.0,147.0,2.0,670.279968262
139669,0.0,0.0,285.0,3.0,147.0,2.0,669.779968262
139670,0.0,0.0,288.0,3.0,150.0,2.0,668.039978027
139671,0.0,0.0,283.0,3.0,152.0,2.0,665.270019531
139672,0.0,0.0,283.0,3.0,151.0,2.0,673.309997559
139673,0.0,0.0,283.0,3.0,151.0,2.0,673.309997559
139674,0.0,0.0,283.0,3.0,151.0,2.0,673.309997559
139675,0.0,0.0,287.0,3.0,146.0,3.0,669.670043945
139676,0.0,0.0,276.0,3.0,144.0,2.0,664.960021973
139677,0.0,0.0,277.0,3.0,144.0,2.0,667.930053711
139678,0.0,0.0,287.0,3.0,147.0,3.0,664.890014648
139679,0.0,0.0,281.0,3.0,145.0,2.0,665.789978027
139680,0.0,0.0,281.0,3.0,143.0,2.0,663.16998291
139681,0.0,0.0,281.0,3.0,143.0,2.0,662.989990234
139682,0.0,0.0,283.0,3.0,147.0,2.0,661.309997559
139683,0.0,0.0,280.0,3.0,140.0,2.0,662.449951172
139684,0.0,0.0,283.0,3.0,146.0,3.0,661.159973145
139685,0.0,0.0,284.0,3.0,144.0,3.0,660.110046387
139686,0.0,0.0,279.0,3.0,139.0,2.0,657.960021973
139687,0.0,0.0,283.0,3.0,145.0,3.0,661.83996582
139688,0.0,0.0,280.0,3.0,139.0,2.0,659.299987793
139689,0.0,0.0,284.0,3.0,142.0,2.0,660.989990234
139690,0.0,0.0,280.0,3.0,137.0,2.0,659.119995117
139691,0.0,0.0,286.0,3.0,143.0,2.0,659.440002441
139692,0.0,0.0,282.0,3.0,138.0,2.0,669.119995117
139693,0.0,0.0,282.0,3.0,138.0,2.0,669.119995117
139694,0.0,0.0,287.0,3.0,139.0,2.0,658.809997559
139695,0.0,0.0,281.0,3.0,139.0,2.0,659.050048828
139696,0.0,0.0,284.0,3.0,139.0,2.0,656.600036621
139697,0.0,0.0,280.0,3.0,138.0,3.0,655.5
139698,0.0,0.0,286.0,3.0,138.0,2.0,659.809997559
139699,0.0,0.0,285.0,3.0,136.0,2.0,656.070007324
139700,0.0,0.0,281.0,3.0,139.0,2.0,655.520019531
139701,0.0,0.0,284.0,3.0,135.0,2.0,655.66003418
139702,0.0,0.0,274.0,3.0,138.0,2.0,656.130004883
139703,0.0,0.0,284.0,3.0,133.0,2.0,653.299987793
139704,0.0,0.0,282.0,3.0,135.0,2.0,652.230041504
139705,0.0,0.0,286.0,3.0,137.0,3.0,652.780029297
139706,0.0,0.0,279.0,3.0,135.0,2.0,652.5
139707,0.0,0.0,276.0,3.0,138.0,2.0,651.269958496
139708,0.0,0.0,282.0,3.0,134.0,2.0,651.390014648
139709,0.0,0.0,276.0,3.0,132.0,3.0,649.5
139710,0.0,0.0,283.0,3.0,142.0,2.0,652.070007324
139711,0.0,0.0,275.0,3.0,137.0,2.0,658.83001709
139712,0.0,0.0,279.0,3.0,136.0,2.0,651.83001709
139713,0.0,0.0,279.0,3.0,136.0,2.0,651.83001709
139714,0.0,0.0,281.0,3.0,130.0,2.0,648.099975586
139715,0.0,0.0,286.0,3.0,134.0,3.0,648.849975586
139716,0.0,0.0,279.0,3.0,136.0,2.0,648.049987793
139717,0.0,0.0,287.0,3.0,132.0,2.0,649.83996582
139718,0.0,0.0,284.0,3.0,133.0,2.0,648.870056152
139719,0.0,0.0,279.0,3.0,136.0,3.0,650.049987793
139720,0.0,0.0,280.0,3.0,133.0,2.0,645.700012207
139721,0.0,0.0,277.0,3.0,131.0,2.0,649.559997559
139722,0.0,0.0,283.0,3.0,135.0,2.0,650.460021973
139723,0.0,0.0,280.0,3.0,134.0,2.0,649.719970703
139724,0.0,0.0,283.0,3.0,131.0,3.0,646.320007324
139725,0.0,0.0,281.0,3.0,128.0,3.0,648.159973145
139726,0.0,0.0,277.0,3.0,131.0,2.0,645.41998291
139727,0.0,0.0,282.0,3.0,131.0,2.0,650.329956055
139728,0.0,0.0,279.0,3.0,132.0,3.0,650.869995117
139729,0.0,0.0,287.0,3.0,138.0,2.0,645.690002441
139730,0.0,0.0,280.0,3.0,135.0,2.0,661.799987793
139731,0.0,0.0,276.0,3.0,142.0,2.0,659.75
139732,0.0,0.0,276.0,3.0,142.0,2.0,659.75
139733,0.0,0.0,279.0,3.0,147.0,2.0,660.130004883
139734,0.0,0.0,276.0,3.0,155.0,2.0,660.449951172
139735,0.0,0.0,280.0,3.0,153.0,2.0,665.820007324
139736,0.0,0.0,289.0,3.0,158.0,2.0,673.729980469
139737,0.0,0.0,283.0,3.0,160.0,2.0,668.780029297
139738,0.0,0.0,283.0,3.0,162.0,2.0,675.279968262
139739,0.0,0.0,283.0,3.0,166.0,2.0,675.020019531
139740,0.0,0.0,275.0,3.0,164.0,2.0,680.0
139741,0.0,0.0,286.0,3.0,166.0,2.0,681.549987793
139742,0.0,0.0,277.0,2.0,170.0,2.0,686.24005127
139743,0.0,0.0,287.0,3.0,173.0,2.0,685.460021973
139744,0.0,0.0,288.0,3.0,174.0,2.0,688.130004883
139745,0.0,0.0,276.0,3.0,173.0,2.0,687.780029297
139746,0.0,0.0,282.0,3.0,172.0,2.0,689.230041504
139747,0.0,0.0,282.0,3.0,170.0,2.0,690.770019531
139748,0.0,0.0,284.0,3.0,175.0,2.0,693.799987793
139749,0.0,0.0,283.0,3.0,172.0,2.0,703.229980469
139750,0.0,0.0,277.0,3.0,178.0,2.0,696.920043945
139751,0.0,0.0,277.0,3.0,178.0,2.0,696.920043945
139752,0.0,0.0,281.0,3.0,180.0,2.0,698.849975586
139753,0.0,0.0,274.0,3.0,176.0,2.0,698.300048828
139754,0.0,0.0,282.0,3.0,180.0,2.0,697.790039062
139755,0.0,0.0,281.0,2.0,182.0,2.0,700.449951172
